"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', ('Annotation Error',))","('Eval', ('Jaccard Index',))","('Eval', ('Rand Index',))","('Eval', ('event-based f1 under pa with mode log', 'f1'))","('Eval', ('event-based f1 under pa with mode log', 'precision'))","('Eval', ('event-based f1 under pa with mode log', 'recall'))","('Eval', ('best f1 under pa', 'f1'))","('Eval', ('best f1 under pa', 'precision'))","('Eval', ('best f1 under pa', 'recall'))","('Eval', ('Run Length MSE',))","('Eval', ('Run Length MSRE',))","('Eval', ('Detection Delay', 'delay_mean'))","('Eval', ('Detection Delay', 'delay_std'))","('Eval', ('Detection Delay', 'delay_pct(90)'))","('Eval', ('Detection Delay', 'delay_pct(70)'))","('Eval', ('Detection Delay', 'delay_pct(50)'))","('Eval', ('Detection Delay', 'delay_pct(30)'))","('Eval', ('Detection Delay', 'delay_pct(10)'))"
Naive,BinSeg,TS4CD,Synthetic,Gradual,ReportPoint,No,,,,,,,,,,,,299.0,0.0,299.0,299.0,299.0,299.0,299.0
Naive,BinSeg,TS4CD,Synthetic,Gradual,RunLength,No,,,,,,,,,,63284.49761677788,251.56410240091466,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,PeriodicSpike,ChangePoint,No,1.0,0.5274961977601351,0.7632714544568073,0.0049751243781094474,0.0024937655860349127,0.9999999999999989,0.0049751243781094474,0.0024937655860349127,0.9999999999999989,99484.31649189704,315.41134490042845,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,PeriodicSpike,ReportPoint,No,,,,,,,,,,,,649.0,0.0,649.0,649.0,649.0,649.0,649.0
Naive,BinSeg,TS4CD,Synthetic,PeriodicSpike,RunLength,No,,,,,,,,,,99484.31649189704,315.41134490042845,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,PeriodicSpike2,ChangePoint,No,1.0,0.5145885940081065,0.756817652580793,0.004597701149425282,0.002304147465437788,0.9999999999999989,0.004597701149425282,0.002304147465437788,0.9999999999999989,110606.7006673022,332.57585701205403,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,PeriodicSpike2,ReportPoint,No,,,,,,,,,,,,616.0,0.0,616.0,616.0,616.0,616.0,616.0
Naive,BinSeg,TS4CD,Synthetic,PeriodicSpike2,RunLength,No,,,,,,,,,,110606.7006673022,332.57585701205403,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,Scaling,ChangePoint,No,0.0,0.9848394015693485,0.9924191705659334,0.004123711340206181,0.002066115702479339,0.9999999999999989,0.004123711340206181,0.002066115702479339,0.9999999999999989,1761.5500476644422,41.97082376680785,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,Scaling,ReportPoint,No,,,,,,,,,,,,116.0,0.0,116.0,116.0,116.0,116.0,116.0
Naive,BinSeg,TS4CD,Synthetic,Scaling,RunLength,No,,,,,,,,,,1764.3746425166826,42.00445979317771,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,Scaling2,ChangePoint,No,0.0,0.8771993294984504,0.9392605825977485,0.004123711340206181,0.002066115702479339,0.9999999999999989,0.004123711340206181,0.002066115702479339,0.9999999999999989,13712.13155386082,117.09881106937345,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,Scaling2,ReportPoint,No,,,,,,,,,,,,116.0,0.0,116.0,116.0,116.0,116.0,116.0
Naive,BinSeg,TS4CD,Synthetic,Scaling2,RunLength,No,,,,,,,,,,13732.973307912298,117.18776944678271,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,Shift,ChangePoint,No,0.0,1.0,1.0,0.9999999999999983,0.9999999999999989,0.9999999999999989,0.9999999999999983,0.9999999999999989,0.9999999999999989,0.0,0.0,,,,,,,
Naive,BinSeg,TS4CD,Synthetic,Shift,ReportPoint,No,,,,,,,,,,,,99.0,0.0,99.0,99.0,99.0,99.0,99.0
Naive,BinSeg,TS4CD,Synthetic,Shift,RunLength,No,,,,,,,,,,0.5224022878932316,0.722774022702277,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_0,ChangePoint,No,1.0,0.8397331418684132,0.9752660318086873,0.008438818565400812,0.004291845493562232,0.24999999999999994,0.008438818565400812,0.004291845493562232,0.24999999999999994,8346.962820512821,91.36171419425547,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_0,ReportPoint,No,,,,,,,,,,,,192.5,102.56095748383008,301.00000000000006,162.99999999999991,135.0,130.0,130.0
Naive,BinSeg,TS4CD,USC,USC_0,RunLength,No,,,,,,,,,,8350.938461538462,91.38346930128262,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_1,ChangePoint,No,3.0,0.6735033935498818,0.9577478166477525,0.3076923076923071,0.3999999999999999,0.24999999999999994,0.3076923076923071,0.3999999999999999,0.24999999999999994,14591.758333333333,120.7963506623165,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_1,ReportPoint,No,,,,,,,,,,,,97.125,86.48762555996089,181.99999999999997,114.99999999999997,74.5,42.1,19.0
Naive,BinSeg,TS4CD,USC,USC_1,RunLength,No,,,,,,,,,,14686.304487179486,121.18706402574281,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_2,ChangePoint,No,0.0,0.9910346571060857,0.9980147571638777,0.19999999999999946,0.19999999999999996,0.19999999999999996,0.19999999999999946,0.19999999999999996,0.19999999999999996,410.18601667735726,20.25304956487682,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_2,ReportPoint,No,,,,,,,,,,,,87.8,43.25921867070648,138.0,86.0,70.0,62.0,53.4
Naive,BinSeg,TS4CD,USC,USC_2,RunLength,No,,,,,,,,,,412.3271327774214,20.30583986880182,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_3,ChangePoint,No,3.0,0.7524242939630312,0.9576388546241016,0.010680907877169549,0.005369127516778523,0.9999999999999998,0.010680907877169549,0.005369127516778523,0.9999999999999998,22057.39230769231,148.51731315807027,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_3,ReportPoint,No,,,,,,,,,,,,121.25,48.072211307573525,173.0,159.0,130.0,92.0,61.0
Naive,BinSeg,TS4CD,USC,USC_3,RunLength,No,,,,,,,,,,22186.66217948718,148.9518787376889,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_4,ChangePoint,No,1.0,0.5856385837437884,0.8989206591996842,0.22222222222222165,0.24999999999999994,0.19999999999999996,0.22222222222222165,0.24999999999999994,0.19999999999999996,64762.17243589744,254.48413002758627,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_4,ReportPoint,No,,,,,,,,,,,,104.6,61.284908419610126,163.0,148.6,139.0,60.599999999999994,29.0
Naive,BinSeg,TS4CD,USC,USC_4,RunLength,No,,,,,,,,,,64970.360897435894,254.8928419894052,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_5,ChangePoint,No,2.0,0.6941829458253398,0.9514035444530536,0.011904761904761849,0.006134969325153374,0.19999999999999996,0.011904761904761849,0.006134969325153374,0.19999999999999996,16426.048107761384,128.1641451723585,,,,,,,
Naive,BinSeg,TS4CD,USC,USC_5,ReportPoint,No,,,,,,,,,,,,200.0,131.90905958272918,340.0,190.0,190.0,150.0,80.0
Naive,BinSeg,TS4CD,USC,USC_5,RunLength,No,,,,,,,,,,16524.368184733805,128.54714382176604,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,apple,ChangePoint,Yes,3.3,0.7388773337868785,0.9257705085612062,0.41855921855921785,0.3333333333333332,0.8285714285714277,0.41855921855921785,0.3333333333333332,0.8285714285714277,7411.556785714284,66.12646323230635,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,apple,ReportPoint,Yes,,,,,,,,,,,,22.614285714285714,15.203882310745655,41.3,31.69999999999999,21.6,12.739999999999998,5.0200000000000005
Naive,BOCD,TS4CD,AlanTuringTCPD,apple,RunLength,Yes,,,,,,,,,,4935.187142857142,52.81205861748824,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,Yes,15.0,0.33307630802781735,0.7898327084413599,0.019925869433864537,0.010063196694130552,0.9999999999999996,0.019925869433864537,0.010063196694130552,0.9999999999999996,24106.37204007286,155.22735717273414,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,Yes,,,,,,,,,,,,15.0,8.75,22.0,18.5,15.0,11.5,8.0
Naive,BOCD,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,Yes,,,,,,,,,,21285.586520947174,145.79480850905077,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,Yes,8.0,0.7933710116072541,0.945729645937433,0.11521933073263842,0.07927705627705625,0.5071428571428567,0.11521933073263842,0.07927705627705625,0.5071428571428567,11733.381922525108,94.71276552300915,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,Yes,,,,,,,,,,,,30.628571428571426,33.8230921060715,58.40000000000002,22.08,18.2,15.52,12.72
Naive,BOCD,TS4CD,AlanTuringTCPD,bitcoin,RunLength,Yes,,,,,,,,,,10673.382496413198,99.60229978369533,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,Yes,4.4,0.5509148321781459,0.9206879485275923,0.0360789594730094,0.018882544014435915,0.7672727272727271,0.0360789594730094,0.018882544014435915,0.7672727272727271,3036.337333333334,51.82987711147475,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,Yes,,,,,,,,,,,,22.364242424242427,22.861675285909183,50.540000000000006,29.419999999999995,10.5,5.9799999999999995,2.74
Naive,BOCD,TS4CD,AlanTuringTCPD,brent_spot,RunLength,Yes,,,,,,,,,,1793.6671111111111,40.65566536450065,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,businv,ChangePoint,Yes,5.25,0.577996788514815,0.8901003276003276,0.02970423262168989,0.01508026889516638,0.9999999999999996,0.02970423262168989,0.01508026889516638,0.9999999999999996,1733.0976430976432,41.61584785395493,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,businv,ReportPoint,Yes,,,,,,,,,,,,49.79166666666667,14.11217333087935,63.475,54.925,46.375,41.925,37.475
Naive,BOCD,TS4CD,AlanTuringTCPD,businv,RunLength,Yes,,,,,,,,,,2423.3569023569025,49.22755176039004,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,Yes,1.2,0.7670680275964782,0.9209730763974306,0.029045319133477705,0.014761223019028496,0.9999999999999997,0.029045319133477705,0.014761223019028496,0.9999999999999997,1678.6568265682654,40.87076510741326,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,Yes,,,,,,,,,,,,32.75,11.047691487810997,42.34,38.620000000000005,33.0,27.279999999999994,22.96
Naive,BOCD,TS4CD,AlanTuringTCPD,children_per_woman,RunLength,Yes,,,,,,,,,,2730.1461254612545,52.24497693367637,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,Yes,2.0,0.5970389640496311,0.9103680358955184,0.17740231990231953,0.1636447088198575,0.5733333333333331,0.17740231990231953,0.1636447088198575,0.5733333333333331,807.5525773195875,27.773625241063815,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,Yes,,,,,,,,,,,,26.007619047619052,14.506234763979895,41.08,34.32,24.9,16.919999999999998,12.139999999999999
Naive,BOCD,TS4CD,AlanTuringTCPD,co2_canada,RunLength,Yes,,,,,,,,,,1555.5896907216495,39.339533661092894,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,construction,ChangePoint,Yes,6.5,0.41787442389258145,0.843193476577623,0.016769949057707855,0.008461743322950422,0.9999999999999992,0.016769949057707855,0.008461743322950422,0.9999999999999992,3463.0329861111113,58.074044184990235,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,construction,ReportPoint,Yes,,,,,,,,,,,,17.875,12.875,28.175,23.025,17.875,12.725,7.575
Naive,BOCD,TS4CD,AlanTuringTCPD,construction,RunLength,Yes,,,,,,,,,,1999.7881944444446,43.82412802112093,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,Yes,1.4,0.2781355349157207,0.6339181286549707,0.28754385964912255,0.1698168498168498,0.9999999999999997,0.28754385964912255,0.1698168498168498,0.9999999999999997,66.8,8.161892231924883,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,Yes,,,,,,,,,,,,9.6,3.491607978309962,12.580000000000002,10.94,9.5,8.099999999999998,6.7
Naive,BOCD,TS4CD,AlanTuringTCPD,debt_ireland,RunLength,Yes,,,,,,,,,,95.06315789473685,9.74065821873481,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,Yes,0.0,0.6577534196702555,0.9206848357791754,0.12499999999999985,0.06666666666666667,0.9999999999999997,0.12499999999999985,0.06666666666666667,0.9999999999999997,54.75925925925926,7.399949949780692,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,Yes,,,,,,,,,,,,12.666666666666666,7.84573486395988,20.6,15.799999999999999,11.0,8.2,5.4
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_argentina,RunLength,Yes,,,,,,,,,,529.1481481481482,23.003220386462157,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,Yes,0.0,0.46938775510204084,0.7186147186147186,0.14285714285714268,0.07692307692307691,0.9999999999999988,0.14285714285714268,0.07692307692307691,0.9999999999999988,64.9090909090909,8.056617833128918,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,Yes,,,,,,,,,,,,10.0,0.0,10.0,10.0,10.0,10.0,10.0
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_croatia,RunLength,Yes,,,,,,,,,,88.40909090909092,9.402610855985209,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,Yes,0.5,0.39835949637420226,0.7407474600870827,0.18446768285477944,0.1017126148705096,0.9999999999999994,0.18446768285477944,0.1017126148705096,0.9999999999999994,248.36792452830187,15.754713237751437,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,Yes,,,,,,,,,,,,35.0,2.791103500742244,37.45,36.35,35.25,33.85,32.45
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_iran,RunLength,Yes,,,,,,,,,,270.39622641509436,16.17936257765035,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,Yes,1.0,0.7103729603729604,0.8606676342525399,0.06896551724137923,0.03571428571428571,0.9999999999999989,0.06896551724137923,0.03571428571428571,0.9999999999999989,91.09433962264151,9.544335473077291,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,Yes,,,,,,,,,,,,7.0,0.0,7.0,7.0,7.0,7.0,7.0
Naive,BOCD,TS4CD,AlanTuringTCPD,gdp_japan,RunLength,Yes,,,,,,,,,,140.62264150943398,11.858441782520753,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,Yes,2.0,0.5005844423875518,0.8158316174788378,0.04733893557422964,0.02424331472230385,0.9999999999999996,0.04733893557422964,0.02424331472230385,0.9999999999999996,586.7021276595744,24.22151294630057,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,Yes,,,,,,,,,,,,25.5,22.0,43.1,34.3,25.5,16.7,7.9
Naive,BOCD,TS4CD,AlanTuringTCPD,global_co2,RunLength,Yes,,,,,,,,,,963.2234042553191,31.035042075874603,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,Yes,2.75,0.6635149496748385,0.9027728795626874,0.3554189435336971,0.3791666666666665,0.660714285714285,0.3554189435336971,0.3791666666666665,0.660714285714285,215.84345794392527,14.617456744661244,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,Yes,,,,,,,,,,,,28.214285714285715,9.587190852360076,37.5,32.3,26.25,23.349999999999998,19.75
Naive,BOCD,TS4CD,AlanTuringTCPD,homeruns,RunLength,Yes,,,,,,,,,,723.3574766355141,26.50335246799993,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,Yes,4.0,0.7710893854748604,0.8568590937306021,0.013333333333333317,0.006711409395973154,0.9999999999999989,0.013333333333333317,0.006711409395973154,0.9999999999999989,3013.9555555555557,54.89950414671844,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,Yes,,,,,,,,,,,,9.0,0.0,9.0,9.0,9.0,9.0,9.0
Naive,BOCD,TS4CD,AlanTuringTCPD,iceland_tourism,RunLength,Yes,,,,,,,,,,436.84444444444443,20.90082401352742,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,Yes,2.75,0.8241381986985161,0.9358486902094989,0.13081447762210985,0.12791855307595673,0.8749999999999991,0.13081447762210985,0.12791855307595673,0.8749999999999991,3724.7245260663503,56.36470910482561,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,Yes,,,,,,,,,,,,39.875,3.625,42.775,41.325,39.875,38.425,36.975
Naive,BOCD,TS4CD,AlanTuringTCPD,jfk_passengers,RunLength,Yes,,,,,,,,,,6074.742298578199,77.24408987800108,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,Yes,3.0,0.5629015522426282,0.9298935619322083,0.23611111111111058,0.23333333333333328,0.27083333333333326,0.23611111111111058,0.23333333333333328,0.27083333333333326,1649.480450236967,40.255513597346194,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,Yes,,,,,,,,,,,,28.770833333333336,26.066393213039753,56.425,39.275,19.875,9.299999999999999,5.1000000000000005
Naive,BOCD,TS4CD,AlanTuringTCPD,lga_passengers,RunLength,Yes,,,,,,,,,,3943.418838862559,62.78867094664833,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,measles,ChangePoint,Yes,19.0,0.14078563411896744,0.5789459115318607,0.03174603174603171,0.016129032258064516,0.9999999999999989,0.03174603174603171,0.016129032258064516,0.9999999999999989,203897.399103139,451.5499962386657,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,measles,ReportPoint,Yes,,,,,,,,,,,,21.0,0.0,21.0,21.0,21.0,21.0,21.0
Naive,BOCD,TS4CD,AlanTuringTCPD,measles,RunLength,Yes,,,,,,,,,,197782.42040358746,444.7273551329932,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,nile,ChangePoint,Yes,1.0,0.9887640449438203,0.9978776529338327,0.6666666666666657,0.4999999999999998,0.9999999999999988,0.6666666666666657,0.4999999999999998,0.9999999999999988,0.18888888888888888,0.4346134936801766,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,nile,ReportPoint,Yes,,,,,,,,,,,,28.0,0.0,28.0,28.0,28.0,28.0,28.0
Naive,BOCD,TS4CD,AlanTuringTCPD,nile,RunLength,Yes,,,,,,,,,,126.16666666666667,11.232393630329497,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,Yes,4.1,0.5979554223315043,0.9185358811161535,0.135579411889933,0.13091298551737002,0.5068181818181816,0.135579411889933,0.13091298551737002,0.5068181818181816,3247.00119825708,55.032171458037695,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,occupancy,ReportPoint,Yes,,,,,,,,,,,,39.87386363636363,36.2008260773287,81.165,46.09499999999999,29.5,19.65,10.2
Naive,BOCD,TS4CD,AlanTuringTCPD,occupancy,RunLength,Yes,,,,,,,,,,4105.218300653595,62.55289655198194,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,ozone,ChangePoint,Yes,0.75,0.715879166229955,0.8700042517006802,0.09615384615384602,0.05272727272727272,0.8749999999999991,0.09615384615384602,0.05272727272727272,0.8749999999999991,84.40306122448979,9.17268777142689,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,ozone,ReportPoint,Yes,,,,,,,,,,,,20.75,1.75,22.15,21.45,20.75,20.05,19.35
Naive,BOCD,TS4CD,AlanTuringTCPD,ozone,RunLength,Yes,,,,,,,,,,252.56632653061226,15.885850931828879,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_1,ChangePoint,Yes,1.0,0.9922003620205364,0.9964715681078216,0.4068970642883681,0.30347852389594665,0.9999999999999989,0.4068970642883681,0.30347852389594665,0.9999999999999989,27.998581560283686,3.655315106312153,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_1,ReportPoint,Yes,,,,,,,,,,,,14.8,0.0,14.8,14.8,14.8,14.8,14.8
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_1,RunLength,Yes,,,,,,,,,,697.4574468085106,26.401876023219245,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_2,ChangePoint,Yes,1.0,0.9901840817195148,0.9960205341979311,0.3471270928462704,0.2569933489827855,0.9999999999999989,0.3471270928462704,0.2569933489827855,0.9999999999999989,15.304901960784314,2.9679725466928115,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_2,ReportPoint,Yes,,,,,,,,,,,,25.25,0.0,25.25,25.25,25.25,25.25,25.25
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_2,RunLength,Yes,,,,,,,,,,514.3303921568628,22.678808393436867,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_3,ChangePoint,Yes,1.0,0.9933333424754153,0.9968868011421204,0.2749236340733739,0.20415708812260527,0.9999999999999989,0.2749236340733739,0.20415708812260527,0.9999999999999989,37.258181818181825,4.9794528204576824,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_3,ReportPoint,Yes,,,,,,,,,,,,7.2,0.0,7.2,7.2,7.2,7.2,7.2
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_3,RunLength,Yes,,,,,,,,,,585.6672727272727,24.186158509251204,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_4,ChangePoint,Yes,5.0,0.6138767316909394,0.8738332096015838,0.1257627999310972,0.09752122703813354,0.8333333333333325,0.1257627999310972,0.09752122703813354,0.8333333333333325,9302.825185185184,86.33905597379525,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_4,ReportPoint,Yes,,,,,,,,,,,,12.25,6.836889318656223,20.1,14.299999999999997,10.0,6.6000000000000005,6.2
Naive,BOCD,TS4CD,AlanTuringTCPD,quality_control_4,RunLength,Yes,,,,,,,,,,7233.757037037038,80.27425233916233,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,rail_lines,ChangePoint,Yes,0.4,0.7674118906455863,0.9119429590017827,0.3220606060606056,0.25277777777777766,0.6999999999999995,0.3487272727272722,0.28611111111111104,0.6999999999999996,23.93529411764706,4.7939892952728105,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,rail_lines,ReportPoint,Yes,,,,,,,,,,,,11.3,4.7,15.059999999999999,13.180000000000001,11.3,9.419999999999998,7.540000000000001
Naive,BOCD,TS4CD,AlanTuringTCPD,rail_lines,RunLength,Yes,,,,,,,,,,139.29999999999998,11.785854191160965,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,ratner_stock,ChangePoint,Yes,3.4,0.8929829197707633,0.9700508486222772,0.22053048681869614,0.14363127341594956,0.8999999999999992,0.22053048681869614,0.14363127341594956,0.8999999999999992,1649.1381481481483,36.15205735462705,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,ratner_stock,ReportPoint,Yes,,,,,,,,,,,,30.2,13.4,40.92,35.56,30.2,24.839999999999996,19.479999999999997
Naive,BOCD,TS4CD,AlanTuringTCPD,ratner_stock,RunLength,Yes,,,,,,,,,,1667.6981481481482,40.12341234027187,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,robocalls,ChangePoint,Yes,0.0,0.7618745703049805,0.8908418131359851,0.49999999999999944,0.3499999999999999,0.8749999999999996,0.49999999999999944,0.3499999999999999,0.8749999999999996,89.09574468085108,7.428365095625689,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,robocalls,ReportPoint,Yes,,,,,,,,,,,,27.25,11.25,36.25,31.75,27.25,22.75,18.25
Naive,BOCD,TS4CD,AlanTuringTCPD,robocalls,RunLength,Yes,,,,,,,,,,198.12765957446805,13.905527899346689,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,run_log,ChangePoint,Yes,2.0,0.7101276873492509,0.9558416679757727,0.4450980392156858,0.4071815718157181,0.6249999999999999,0.4450980392156858,0.4071815718157181,0.6249999999999999,770.1592920353983,21.65018735249483,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,run_log,ReportPoint,Yes,,,,,,,,,,,,31.28125,21.34858278658175,56.550000000000004,37.53749999999999,31.9375,21.837500000000002,4.1000000000000005
Naive,BOCD,TS4CD,AlanTuringTCPD,run_log,RunLength,Yes,,,,,,,,,,1491.9727138643068,35.160979083032885,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,scanline_126007,ChangePoint,Yes,9.25,0.48683419594944377,0.8788557971944231,0.07644586824246462,0.12875905079012737,0.797619047619047,0.08812551229140789,0.14264793967901626,0.8068181818181812,5705.176674364897,70.78887322341531,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,scanline_126007,ReportPoint,Yes,,,,,,,,,,,,10.852272727272727,7.530444238856557,19.5,11.299999999999997,8.25,6.175,4.949999999999999
Naive,BOCD,TS4CD,AlanTuringTCPD,scanline_126007,RunLength,Yes,,,,,,,,,,5434.657043879908,72.33140603728197,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,scanline_42049,ChangePoint,Yes,2.0,0.8512379798638401,0.972459584295612,0.25674578603371123,0.3533333333333332,0.25873015873015864,0.2757934050813303,0.36999999999999994,0.2742857142857142,830.4050808314087,23.901559420298348,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,scanline_42049,ReportPoint,Yes,,,,,,,,,,,,22.877142857142857,29.416400098314796,62.160000000000004,16.33999999999999,9.8,5.819999999999999,3.9
Naive,BOCD,TS4CD,AlanTuringTCPD,scanline_42049,RunLength,Yes,,,,,,,,,,2507.758891454965,49.51391876280648,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,seatbelts,ChangePoint,Yes,0.75,0.8596544320166226,0.9479180669444818,0.3833333333333327,0.33333333333333326,0.45833333333333315,0.3833333333333327,0.33333333333333326,0.45833333333333315,180.26445086705203,13.404052612997862,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,seatbelts,ReportPoint,Yes,,,,,,,,,,,,21.5,8.381118642090737,28.65,24.45,20.25,17.55,14.85
Naive,BOCD,TS4CD,AlanTuringTCPD,seatbelts,RunLength,Yes,,,,,,,,,,1278.643063583815,35.73852316267572,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,shanghai_license,ChangePoint,Yes,1.8,0.8489702121756044,0.9459988249118684,0.01888042779925749,0.009541323974286257,0.9999999999999989,0.01888042779925749,0.009541323974286257,0.9999999999999989,610.2627027027027,21.20693008634634,,,,,,,
Naive,BOCD,TS4CD,AlanTuringTCPD,shanghai_license,ReportPoint,Yes,,,,,,,,,,,,20.8,3.2,23.36,22.080000000000002,20.8,19.52,18.240000000000002
