"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', 'eval_item')","('Eval', 'value')"
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Run Length MSRE',)",146.4245704346033
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_mean')",28.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_std')",12.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",37.6
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",32.8
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",28.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",23.2
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",18.4
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,No,"('Run Length MSE',)",20124.28233151184
Naive,TSCP2,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,No,"('Run Length MSRE',)",141.8600801195031
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Annotation Error',)",4.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Jaccard Index',)",0.5044735141729972
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Rand Index',)",0.750584607265951
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.024642820544848502
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.01578209435752544
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8285714285714281
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'f1')",0.024642820544848502
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'precision')",0.01578209435752544
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'recall')",0.8285714285714281
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Run Length MSE',)",91136.69153515065
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Run Length MSRE',)",300.3634576819864
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_mean')",163.85
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_std')",81.18145576194323
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",251.60000000000005
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",198.56
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",143.8
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",104.42
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",87.9
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,RunLength,No,"('Run Length MSE',)",91136.69153515065
Naive,TSCP2,TS4CD,AlanTuringTCPD,bitcoin,RunLength,No,"('Run Length MSRE',)",300.3634576819864
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Annotation Error',)",4.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Jaccard Index',)",0.6588317972730477
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Rand Index',)",0.9358594407324918
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.18903762903762852
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.1633333333333333
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.2652525252525252
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'f1')",0.18903762903762852
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'precision')",0.1633333333333333
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'recall')",0.2652525252525252
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Run Length MSE',)",2347.4377777777777
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Run Length MSRE',)",46.0008211338234
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_mean')",40.774343434343436
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_std')",37.03800955312284
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",86.3
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",59.779999999999994
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",22.1
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",11.219999999999999
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",6.26
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,RunLength,No,"('Run Length MSE',)",3229.6853333333333
Naive,TSCP2,TS4CD,AlanTuringTCPD,brent_spot,RunLength,No,"('Run Length MSRE',)",54.82571198396138
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Annotation Error',)",2.75
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Jaccard Index',)",0.324053343302738
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Rand Index',)",0.6594037219037219
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.03019375817436036
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.015332650339431285
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999996
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'f1')",0.03019375817436036
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'precision')",0.015332650339431285
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999996
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Run Length MSE',)",15734.542087542088
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Run Length MSRE',)",125.41079962840024
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_mean')",155.91666666666666
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_std')",42.01908923577196
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",196.15
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",166.95
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",137.75
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",130.35
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",122.95
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,RunLength,No,"('Run Length MSE',)",15734.542087542088
Naive,TSCP2,TS4CD,AlanTuringTCPD,businv,RunLength,No,"('Run Length MSRE',)",125.41079962840024
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Annotation Error',)",2.2
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Jaccard Index',)",0.42155605698184156
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Rand Index',)",0.7080934809348094
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.02929365388285705
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.014888586448359909
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'f1')",0.02929365388285705
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'precision')",0.014888586448359909
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Run Length MSE',)",11012.327675276752
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Run Length MSRE',)",104.47717573881198
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_mean')",141.95
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_std')",11.491544392256444
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",152.2
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",146.2
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",141.6
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",137.14000000000001
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",131.98
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,RunLength,No,"('Run Length MSE',)",11012.327675276752
Naive,TSCP2,TS4CD,AlanTuringTCPD,children_per_woman,RunLength,No,"('Run Length MSRE',)",104.47717573881198
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Annotation Error',)",4.4
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Jaccard Index',)",0.26402567737653154
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Rand Index',)",0.6276694621013835
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.060692944418912334
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.0314604462474645
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8999999999999998
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'f1')",0.060692944418912334
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'precision')",0.0314604462474645
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'recall')",0.8999999999999998
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Run Length MSE',)",8232.865979381442
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Run Length MSRE',)",89.91136798462706
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_mean')",93.35333333333332
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_std')",32.04350474698206
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",128.72
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",108.61999999999998
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",87.9
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",74.56
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",62.04
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,RunLength,No,"('Run Length MSE',)",8232.865979381442
Naive,TSCP2,TS4CD,AlanTuringTCPD,co2_canada,RunLength,No,"('Run Length MSRE',)",89.91136798462706
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Annotation Error',)",1.5
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Jaccard Index',)",0.45152996563057546
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Rand Index',)",0.7236861207897793
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.017056987955511128
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.00860789185641826
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999992
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('best f1 under pa', 'f1')",0.017056987955511128
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('best f1 under pa', 'precision')",0.00860789185641826
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999992
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Run Length MSE',)",13150.871527777777
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Run Length MSRE',)",114.47587355173273
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_mean')",128.875
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_std')",11.625
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",138.175
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",133.525
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",128.875
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",124.225
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",119.57499999999999
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,RunLength,No,"('Run Length MSE',)",13150.871527777777
Naive,TSCP2,TS4CD,AlanTuringTCPD,construction,RunLength,No,"('Run Length MSRE',)",114.47587355173273
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('Annotation Error',)",2.4
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('Jaccard Index',)",0.2856965944272446
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('Rand Index',)",0.608187134502924
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.28754385964912255
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.1698168498168498
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('best f1 under pa', 'f1')",0.28754385964912255
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('best f1 under pa', 'precision')",0.1698168498168498
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('Run Length MSE',)",79.9578947368421
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,"('Run Length MSRE',)",8.93163626507999
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_mean')",9.6
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_std')",3.491607978309962
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",12.580000000000002
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",10.94
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",9.5
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",8.099999999999998
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",6.7
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,RunLength,No,"('Run Length MSE',)",79.9578947368421
Naive,TSCP2,TS4CD,AlanTuringTCPD,debt_ireland,RunLength,No,"('Run Length MSRE',)",8.93163626507999
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('Annotation Error',)",3.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('Jaccard Index',)",0.31336238198983296
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('Rand Index',)",0.6418588399720475
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.12499999999999985
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.06666666666666667
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('best f1 under pa', 'f1')",0.12499999999999985
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('best f1 under pa', 'precision')",0.06666666666666667
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('Run Length MSE',)",708.425925925926
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,"('Run Length MSRE',)",26.616271826195455
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_mean')",18.666666666666668
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_std')",7.845734863959881
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",26.6
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",21.799999999999997
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",17.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",14.2
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",11.4
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,RunLength,No,"('Run Length MSE',)",708.425925925926
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_argentina,RunLength,No,"('Run Length MSRE',)",26.616271826195455
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Annotation Error',)",1.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Jaccard Index',)",0.48701298701298706
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Rand Index',)",0.7207792207792206
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.14285714285714268
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.07692307692307691
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999988
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('best f1 under pa', 'f1')",0.14285714285714268
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('best f1 under pa', 'precision')",0.07692307692307691
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999988
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Run Length MSE',)",75.68181818181819
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Run Length MSRE',)",8.699529767856317
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_mean')",10.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_std')",0.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",10.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",10.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",10.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",10.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",10.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,RunLength,No,"('Run Length MSE',)",75.68181818181819
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_croatia,RunLength,No,"('Run Length MSRE',)",8.699529767856317
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Annotation Error',)",2.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Jaccard Index',)",0.5133068670138592
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Rand Index',)",0.7432873730043541
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.19429824561403486
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.10769459298871062
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999994
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('best f1 under pa', 'f1')",0.19429824561403486
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('best f1 under pa', 'precision')",0.10769459298871062
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999994
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Run Length MSE',)",246.88679245283018
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Run Length MSRE',)",15.210760607298191
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_mean')",39.0
Naive,TSCP2,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_std')",2.791103500742244
